rows,cols,vals
1,20,0.0105835810635075
2,20,0.000438736438636953
3,20,0.00329822278467344
4,20,0.00111023690840914
5,20,6.03864734299517e-05
6,20,0.00138776002228018
7,20,0.00307740134648858
8,20,0.00217914060546648
9,20,0.00504218238238374
10,20,0.000111509112867809
11,20,0.00559557767961565
12,20,0.004284746570148
13,20,0.00259150846381838
14,20,0.00494549494551444
15,20,0.000372231508326049
16,20,0.0056865193882584
17,20,0.000526368534830254
18,20,0.00318611397646367
19,20,0.00428658959728943
1,21,0.00532154835662167
2,21,0
3,21,0.00552419562794993
4,21,0
5,21,0
6,21,5.21322072776561e-05
7,21,0.00489439641191401
8,21,5.21322072776561e-05
9,21,0.00764870461462638
10,21,0
11,21,0.019304504186028
12,21,0.0081206325162218
13,21,0.00350878299371331
14,21,0.00679214894407547
15,21,0.000365303220561547
16,21,0.00287559188149849
17,21,0.00107105253885734
18,21,0.00653878288325129
19,21,0.00680797337756633
20,21,0.00491268492694736
1,22,0.0120947854622836
2,22,0
3,22,0.00649677394564255
4,22,0.00027765108434602
5,22,0
6,22,0.00162814468347644
7,22,0.00912567739656035
8,22,0.00330658674906569
9,22,0.00609045297541411
10,22,5.21322072776561e-05
11,22,0.00748314112881458
12,22,0.00787095473470448
13,22,0.00635980187482766
14,22,0.0119685896135971
15,22,0.000599039309708745
16,22,0.0173620720114965
17,22,0.00155841155932176
18,22,0.00188693924647928
19,22,0.00827039626979928
20,22,0.0104265032318575
21,22,0.00474552020327279
1,23,0.00330533368461707
2,23,0.00327189017900318
3,23,0.00121623163777925
4,23,0.00129459890413637
5,23,0.000107790055425727
6,23,0.00241475040052147
7,23,0.0014675514311883
8,23,0.00119784171998796
9,23,0.00440466141952544
10,23,0.000388319824906868
11,23,0.00457806865909465
12,23,0.00359649848266653
13,23,0.00219316110805485
14,23,0.00282445382436843
15,23,0.000424741485221659
16,23,0.00212428321537929
17,23,0.000524823876836842
18,23,0.00517579962664446
19,23,0.0034248864600613
20,23,0.00841829479696528
21,23,0.0048894000910584
22,23,0.00377605044423852
1,24,0.00607712492980742
2,24,0.000313943218826473
3,24,0.00368570660358264
4,24,0.00179660763829984
5,24,0.000104264414555312
6,24,0.0026109971665542
7,24,0.00443812823170189
8,24,0.00239284639105572
9,24,0.00544550571941449
10,24,0.000329023081780679
11,24,0.00651134181576217
12,24,0.00508303756672978
13,24,0.00563540002199032
14,24,0.00618792852660647
15,24,0.00118076597404097
16,24,0.00689865163058526
17,24,0.00125333320254345
18,24,0.0020908985086402
19,24,0.00497547842954965
20,24,0.00490151521470313
21,24,0.00554431452782841
22,24,0.00932377126967821
23,24,0.00952798412592516
1,25,0.000210828779431698
2,25,0.00210732212534488
3,25,0.000260661036388281
4,25,0.00468408309205257
5,25,0.0113117261659451
6,25,0.00228062995125526
7,25,0.00131056708481432
8,25,0.00150945797900377
9,25,0.000156396621832968
10,25,0.00508916968794069
11,25,0.000156396621832968
12,25,0.000156396621832968
13,25,0.000990383748608756
14,25,0.000417057658221249
15,25,0.00882612419834403
16,25,0.000876726322073762
17,25,0.00268226042678864
18,25,0.00266142129784563
19,25,0.000156396621832968
20,25,5.21322072776561e-05
21,25,0.000156396621832968
22,25,0.00015715767595381
23,25,0.000159922262703383
24,25,0.00133056657236774
1,26,0.000494954323353506
2,26,0.00687726313262377
3,26,0.00127121943242208
4,26,0.00542053102604431
5,26,0.00761435015927985
6,26,0.00567849634933506
7,26,0.00071026207347672
8,26,0.00810354619842718
9,26,0.000260661036388281
10,26,0.0111725844317215
11,26,0
12,26,0.000208528829110625
13,26,0.000763428224724238
14,26,0.000418602316214661
15,26,0.00386540430840235
16,26,0.00154116152940729
17,26,0.00208949658208937
18,26,0
19,26,0.000427822343289353
20,26,0.000701719926882099
21,26,0
22,26,0.000368416103582133
23,26,0.000323620031946206
24,26,0.000312793243665937
25,26,0.00198974465457053
1,27,0.00243578526026835
2,27,0.000384650024771689
3,27,0.0118426981608976
4,27,0
5,27,0.000655339971874462
6,27,0.00106347891162912
7,27,0.0147754878775748
8,27,0.00277137892944222
9,27,0.0102135839097841
10,27,0.00108221817449312
11,27,0.00462706002143201
12,27,0.00993758458193044
13,27,0.00777517031023907
14,27,0.00736588006671203
15,27,0.00473245657819542
16,27,0.0106847675450693
17,27,0.0124553576112124
18,27,0.000914356764945322
19,27,0.0108167032218592
20,27,0.00142679165560736
21,27,0.00402540298381732
22,27,0.00370911967619475
23,27,0.00125913534629643
24,27,0.003461393150732
25,27,0.00153816099444754
26,27,0.00105715758384991
1,28,0.00135152687783102
2,28,0.00452960775589182
3,28,0.00420231331401054
4,28,0.000701477425415865
5,28,0.00233026741027756
6,28,0.00672940618384169
7,28,0.00459200747111679
8,28,0.0102303163763892
9,28,0.00242381095171286
10,28,0.00868164832500965
11,28,0.000469567635116859
12,28,0.00144754617668809
13,28,0.00468329842049566
14,28,0.00115657909284797
15,28,0.00748463419657031
16,28,0.00536127669946314
17,28,0.00906502287355624
18,28,0.000210817628009957
19,28,0.00302582318038785
20,28,0.000878195146556465
21,28,0.000469567635116859
22,28,0.00128136604727322
23,28,0.000759790296693815
24,28,0.00139414672033778
25,28,0.00131795812256995
26,28,0.0128664374445035
27,28,0.00776355931926588
1,29,0
2,29,0.00245211925644628
3,29,0
4,29,0.00833931154529714
5,29,0.00172599292688611
6,29,0.000208528829110625
7,29,0
8,29,0.000208528829110625
9,29,0
10,29,0.000364925450943593
11,29,0
12,29,0
13,29,0
14,29,0
15,29,0.000104264414555312
16,29,0
17,29,0
18,29,0.000156396621832968
19,29,0
20,29,0
21,29,0
22,29,0
23,29,0
24,29,0
25,29,0.00105855675871202
26,29,0.000417057658221249
27,29,0
28,29,0
1,30,0.00512526718452652
2,30,0.000270499454630411
3,30,0.00220834276608895
4,30,0.0051509998147219
5,30,0.00221697763755219
6,30,0.00270370366594812
7,30,0.00253571457165363
8,30,0.00309679143808509
9,30,0.000364925450943593
10,30,0.00128269764378777
11,30,0.00159206537464903
12,30,0.000573454280054217
13,30,0.00620900186205123
14,30,0.00219078982826392
15,30,0.00167346216064825
16,30,0.00329748616519966
17,30,0.0015487025248056
18,30,0.00141293218789587
19,30,0.00106624782509382
20,30,0.00413727236000813
21,30,0.00115324731143766
22,30,0.00449510459729112
23,30,0.00133712901817444
24,30,0.00475458633140223
25,30,0.00111188628316571
26,30,0.00561288946662377
27,30,0.00130570160048488
28,30,0.00287658380499481
29,30,0
1,31,0.000573777589710814
2,31,0.00464250004797763
3,31,5.21322072776561e-05
4,31,0.0134932580164305
5,31,0.00910745362762586
6,31,0.0109083004890626
7,31,0.00134074619488335
8,31,0.00997578074270336
9,31,0
10,31,0.00414149489482979
11,31,0
12,31,0
13,31,0.00256558952446513
14,31,0.000376920472087124
15,31,0.00500810670699814
16,31,0.00220727585799805
17,31,0.0014332717312776
18,31,0.000373436194567913
19,31,0
20,31,0.000702197172890469
21,31,0
22,31,0.00259901210823853
23,31,0.000625391223253673
24,31,0.0024472298147768
25,31,0.00918738975378102
26,31,0.00584628182741486
27,31,0.000662911943464425
28,31,0.00410907198886538
29,31,0.00110652522182412
30,31,0.00821923748885223
1,32,0.00676130663191457
2,32,0.000651554137233785
3,32,0.0049974736313725
4,32,0.00103484167691288
5,32,0.0028658528284439
6,32,0.00218080907652107
7,32,0.00356637267368017
8,32,0.00295866803408271
9,32,0.00196371180056047
10,32,0.00271799693226338
11,32,0.00205879510251263
12,32,0.00186474763047519
13,32,0.00197832828769362
14,32,0.00512792908721995
15,32,0.0023178289531356
16,32,0.00700569043268741
17,32,0.00212238942743321
18,32,0.000986781151534087
19,32,0.00377618345562831
20,32,0.00637086161839035
21,32,0.00100033974494924
22,32,0.00507999498702247
23,32,0.00102593511206436
24,32,0.000904031225382193
25,32,0.00100102147041067
26,32,0.00865706972002566
27,32,0.00268475497087716
28,32,0.00423185582879455
29,32,0
30,32,0.00600247798191231
31,32,0.00290282976043659
1,33,0.0036259371371868
2,33,0.00053996951016668
3,33,0.00478639400519031
4,33,0.000810349375569967
5,33,0.000816817961307822
6,33,0.0112771823963647
7,33,0.00639708930675318
8,33,0.00521145440635945
9,33,0.00234359927628518
10,33,0.00342959829069484
11,33,0.000991650762014262
12,33,0.00327112322435296
13,33,0.00400511031293981
14,33,0.00324923213541621
15,33,0.00968580776530858
16,33,0.00531264347437794
17,33,0.00984951615861749
18,33,0.000538399192262268
19,33,0.00310660089368156
20,33,0.00126112264634452
21,33,0.000834493086060452
22,33,0.00281711428798339
23,33,0.000583177167768615
24,33,0.00144227705567843
25,33,0.00154435305304197
26,33,0.00197301793688278
27,33,0.00623604717796096
28,33,0.0106410274112253
29,33,0
30,33,0.00155011854600861
31,33,0.00307460659098805
32,33,0.00267752798961168
1,34,0.000474585022595353
2,34,0.00114342169681096
3,34,0.0022683546616792
4,34,0.00069135871453963
5,34,0.00338461829949371
6,34,0.00421143170910836
7,34,0.0024853728296303
8,34,0.00167570257882916
9,34,0.00120337410596415
10,34,0.00449299949938117
11,34,0.000573832049672171
12,34,0.00128139593945274
13,34,0.00516186226328596
14,34,0.000956514526060672
15,34,0.0103078459147736
16,34,0.00127769721813902
17,34,0.011774225634951
18,34,0.000210817628009957
19,34,0.00146788103034393
20,34,0.000104264414555312
21,34,0.000573832049672171
22,34,0.000576504133074391
23,34,0.000526792945261813
24,34,0.000982917354156608
25,34,0.00317934162401751
26,34,0.00336154205490093
27,34,0.00567799957891175
28,34,0.00775629657443918
29,34,0
30,34,0.00205493581379102
31,34,0.00189237976834653
32,34,0.00115868406394267
33,34,0.00407317711055964
1,35,0.00429855339290743
2,35,0.00244540237876634
3,35,0.00444039045963946
4,35,0.00107145494069332
5,35,0.00416451701265753
6,35,0.00236318795580402
7,35,0.00276018775491154
8,35,0.00251959826450801
9,35,0.00269068685169202
10,35,0.00289571003862636
11,35,0.000951502585332749
12,35,0.00135154811987841
13,35,0.00211016796431046
14,35,0.0022232306433319
15,35,0.00173268861253775
16,35,0.00483188698732801
17,35,0.00142683722794583
18,35,0.000367214249842925
19,35,0.00370970293442102
20,35,0.00834712334747558
21,35,0.000686396526122764
22,35,0.00312138775096506
23,35,0.00132072448145775
24,35,0.000732150852208259
25,35,0.00037031471725149
26,35,0.00925927712218079
27,35,0.00189717164846102
28,35,0.00431477330301235
29,35,0
30,35,0.00697647742663807
31,35,0.00150398663304477
32,35,0.0124836957162145
33,35,0.00149480269248499
34,35,0.00126594220218584
1,36,0.00592230241534045
2,36,0.00085364111589557
3,36,0.00338629261974538
4,36,0.0082933926747995
5,36,0.00134630183269547
6,36,0.00965938629663897
7,36,0.00313834068942364
8,36,0.00197423396366298
9,36,0.00283961372391916
10,36,0.00114659403699817
11,36,0.00260424824510034
12,36,0.00314868910445937
13,36,0.00307657436444161
14,36,0.0030708979936762
15,36,0.00288191489159694
16,36,0.00493206324918399
17,36,0.00107829702708464
18,36,0.00174173226058968
19,36,0.00351143933978672
20,36,0.00770926984027995
21,36,0.00176964007086658
22,36,0.00639500602699075
23,36,0.00631929393591394
24,36,0.0104800499050889
25,36,0.000831524086044102
26,36,0.00196820514978842
27,36,0.0015559450872734
28,36,0.00265340388031261
29,36,0
30,36,0.00683946663996399
31,36,0.00849932846791259
32,36,0.00573726190604301
33,36,0.00315683014937734
34,36,0.00135007985239331
35,36,0.00382301373936859
1,37,0.00113218873437034
2,37,0.000430627014134579
3,37,0.00789394227180284
4,37,0.000219880050141393
5,37,0.00194191769684563
6,37,0.00247058567122478
7,37,0.00527444100661115
8,37,0.000867663914878263
9,37,0.00361000489979268
10,37,0.00416612084122227
11,37,0.0029836561152313
12,37,0.00448680538530341
13,37,0.00478129499113518
14,37,0.00404302748876136
15,37,0.00687435773173836
16,37,0.00319076103744023
17,37,0.00741758803272411
18,37,0.000313554297786778
19,37,0.00533496653941115
20,37,0.000738275713816915
21,37,0.00265323832209213
22,37,0.00107851364495004
23,37,0.00166706839322393
24,37,0.00435259952372031
25,37,0.00272497708477202
26,37,0.00124382924874393
27,37,0.00961862013253121
28,37,0.00505844376577709
29,37,0
30,37,0.00132038797865457
31,37,0.000659595173184248
32,37,0.00138372979619731
33,37,0.00199208975622286
34,37,0.00790529320543114
35,37,0.00136109956686797
36,37,0.00182889060784453
1,38,0
2,38,0.0103161876544771
3,38,0
4,38,0.00636474420003136
5,38,0.0125321265154808
6,38,0.00361324699836362
7,38,5.21322072776561e-05
8,38,0.0035852563412055
9,38,0
10,38,0.00826229179221403
11,38,0
12,38,0
13,38,0.00039024850762835
14,38,0
15,38,0.00431299671825119
16,38,5.21322072776561e-05
17,38,0.00059536241146514
18,38,0
19,38,0
20,38,0
21,38,0
22,38,0
23,38,0.000163963519081496
24,38,0.000104264414555312
25,38,0.00720404931821257
26,38,0.00616234343878388
27,38,0.000439546818798918
28,38,0.00226307740427472
29,38,0.00355031746983554
30,38,0.000775432318314875
31,38,0.00655842583188232
32,38,0.000266456638110784
33,38,0.000434993975635642
34,38,0.00357268454729165
35,38,0.000668897156197065
36,38,0.000159091254986917
37,38,0.000604457739814185
1,39,0.0019521127118435
2,39,0.000273811503088951
3,39,0.00843010782293389
4,39,0.000105414389715849
5,39,0.000865198879963528
6,39,0.0020904208933213
7,39,0.011639113951822
8,39,0.00378553410558885
9,39,0.00495847039212453
10,39,0.00208902314975573
11,39,0.00175221573325921
12,39,0.0056274057717017
13,39,0.00857954629915118
14,39,0.00425620128280417
15,39,0.00675495932045106
16,39,0.00694577378750603
17,39,0.0201915821846145
18,39,0.000367214249842925
19,39,0.0064976203241796
20,39,0.000801501740728363
21,39,0.00141108612297452
22,39,0.00211736711008907
23,39,0.000574604255214754
24,39,0.00141715115559818
25,39,0.00158156731143121
26,39,0.00224901829538008
27,39,0.0147774254114816
28,39,0.0104237086900176
29,39,0
30,39,0.00173751818515093
31,39,0.000893831292652198
32,39,0.00262569443846349
33,39,0.00963005107593919
34,39,0.00969934980035951
35,39,0.00216025150222523
36,39,0.00107854535176815
37,39,0.0072231338391959
38,39,0.000543747492001356
1,40,0
2,40,0.00454747060755655
3,40,0.000104264414555312
4,40,0.00362781402962241
5,40,0.0154787348655731
6,40,0.000853860076983494
7,40,0.000260661036388281
8,40,0.00113468252554119
9,40,0
10,40,0.0046572430612879
11,40,0
12,40,0
13,40,0.000533258474896512
14,40,0.000104264414555312
15,40,0.00286846741936722
16,40,0.000424788206919481
17,40,0.000910850288285025
18,40,0
19,40,5.21322072776561e-05
20,40,0
21,40,0
22,40,5.21322072776561e-05
23,40,0
24,40,0.000104264414555312
25,40,0.0106809963721824
26,40,0.00566219552332242
27,40,0.000703817007998729
28,40,0.00108180492300056
29,40,0.00209129614744766
30,40,0.000884786092989207
31,40,0.00719313008433536
32,40,0.0013526600115778
33,40,0.000425587986219711
34,40,0.00204142330277219
35,40,0.0031603638932018
36,40,0.000314320988444427
37,40,0.00109268063576712
38,40,0.00840171887856145
39,40,0.000806760357289381
1,41,0.00151785274171675
2,41,0.000313548782901845
3,41,0.00111302260822314
4,41,0.00354195521771101
5,41,0.000839920724323269
6,41,0.00462926202173241
7,41,0.00184933328173082
8,41,0.000584886341618988
9,41,0.00078392834077968
10,41,0.00408879814775448
11,41,0.00189575687046474
12,41,0.00122416750166978
13,41,0.00256678543457429
14,41,0.00225886671349007
15,41,0.00525114779344055
16,41,0.000959076151246916
17,41,0.00221406937089213
18,41,0.00915728237794482
19,41,0.00100248765326484
20,41,0.000686740927670965
21,41,0.00345354960026512
22,41,0.000788175318552543
23,41,0.00480369985920532
24,41,0.00577164305797423
25,41,0.00613964277718115
26,41,0.000261038806006235
27,41,0.00211866549868241
28,41,0.00152940798174021
29,41,0
30,41,0.00225595191861193
31,41,0.00278759558039759
32,41,0.00121809295984613
33,41,0.00284689587196259
34,41,0.00617800470932665
35,41,0.000364925450943593
36,41,0.00669613141153188
37,41,0.00509376599673865
38,41,0.000490323572457902
39,41,0.00201714460281
40,41,0.000473890105101619
1,42,0.0107471150120067
2,42,0.000214875797602991
3,42,0.00478439487663519
4,42,0.00631414874692077
5,42,0.000330328783629852
6,42,0.00834096867843636
7,42,0.00517908061749713
8,42,0.0027709469692906
9,42,0.00147949229542112
10,42,0.00291099500935044
11,42,0.00282314302918161
12,42,0.00359403153346227
13,42,0.00194448844199855
14,42,0.0065386453049972
15,42,0.00358357787913879
16,42,0.00619714610936728
17,42,0.00141153698190811
18,42,0.00191134955115118
19,42,0.00329639429677472
20,42,0.00888083572200038
21,42,0.0014315834989273
22,42,0.00723513474010086
23,42,0.00119419840959089
24,42,0.00263584953505781
25,42,0.000674465715525276
26,42,0.00104902497669524
27,42,0.00248419675037502
28,42,0.00204778153791382
29,42,0
30,42,0.00290403281411989
31,42,0.00335613739379612
32,42,0.00739915588857896
33,42,0.0107069478910466
34,42,0.000209662137964487
35,42,0.00358469582873527
36,42,0.00604342167874961
37,42,0.00196590130501335
38,42,0
39,42,0.00208508609701594
40,42,5.21322072776561e-05
41,42,0.00183636609141494
1,43,0.0147571889934405
2,43,0
3,43,0.00695034152227803
4,43,0.000222207610804393
5,43,5.4077438892494e-05
6,43,0.000489448478003947
7,43,0.00494567162959813
8,43,0.00162238817003042
9,43,0.00614026598607342
10,43,0.000225632358784533
11,43,0.0121249607609541
12,43,0.00647168320283665
13,43,0.00352818334422657
14,43,0.0114186601690961
15,43,0.000372231508326049
16,43,0.00913386228169204
17,43,0.000965040882677142
18,43,0.00371220846176161
19,43,0.00741276350465337
20,43,0.0111295365617066
21,43,0.00787325489546138
22,43,0.0143959565134547
23,43,0.00516570805458098
24,43,0.0066116109898148
25,43,0.000160635912980329
26,43,0.000597274308423177
27,43,0.00234043926350176
28,43,0.00102278308921482
29,43,0
30,43,0.00531128685430725
31,43,0.000385956268991217
32,43,0.00821991449934028
33,43,0.00138760866574685
34,43,0.000313554297786779
35,43,0.00442695433248105
36,43,0.00469895204131394
37,43,0.00175135710487827
38,43,0
39,43,0.00123587743447793
40,43,0
41,43,0.00118651010572487
42,43,0.00813286350940466
1,44,0.000649388037326425
2,44,0.001028488481643
3,44,0.00194896607543299
4,44,0.00150197409615664
5,44,0.00339532157548128
6,44,0.0067837363651913
7,44,0.00268559887854606
8,44,0.00222276332918086
9,44,0.000973642152588045
10,44,0.00640778942220584
11,44,0.000469567635116859
12,44,0.00129053608471506
13,44,0.00283041608078726
14,44,0.00135553838304341
15,44,0.0127634879537433
16,44,0.00140533026722215
17,44,0.0112346056276712
18,44,0.000158307651114347
19,44,0.00129879923074931
20,44,0.000104264414555312
21,44,0.000417435427839203
22,44,0.000576504133074391
23,44,0.000420519483192837
24,44,0.000923388442958932
25,44,0.00554071656297054
26,44,0.00262725895019567
27,44,0.00610783853623848
28,44,0.00682089615238484
29,44,0
30,44,0.00137690721989104
31,44,0.00264230750162565
32,44,0.00116901092818328
33,44,0.00848143272490786
34,44,0.0137962044108039
35,44,0.000970302677142059
36,44,0.00124341788966671
37,44,0.00836328281930552
38,44,0.00328994820789041
39,44,0.00969864702876221
40,44,0.00241637909401881
41,44,0.00667432825153192
42,44,0.00144599699795706
43,44,0.000315494014516683
1,45,0.00375357715368338
2,45,0
3,45,0.0136294847004999
4,45,0
5,45,0.000156396621832968
6,45,0.00083427189997096
7,45,0.0177703246789358
8,45,0.00206669114113008
9,45,0.0110817099969103
10,45,0.000680770460966938
11,45,0.00741908376198194
12,45,0.0119104950104532
13,45,0.00954730622548056
14,45,0.00957370907013685
15,45,0.00317193599863122
16,45,0.0104867154709169
17,45,0.010375978832046
18,45,0.00161895079768674
19,45,0.0130301493533003
20,45,0.00232544164188152
21,45,0.00731777355290124
22,45,0.00586399232364988
23,45,0.00191727703857172
24,45,0.00420588302816052
25,45,0.00106351955435081
26,45,0.00060771604008643
27,45,0.0180363574427922
28,45,0.00499539860005075
29,45,0
30,45,0.00191624558028797
31,45,0.000449158659216957
32,45,0.00279755635386446
33,45,0.00535026000864844
34,45,0.00466568571433668
35,45,0.00242969833718263
36,45,0.00216843367824398
37,45,0.00916427664226449
38,45,5.21322072776561e-05
39,45,0.0123523890176725
40,45,0.000156396621832968
41,45,0.00277390497260578
42,45,0.00285215131239479
43,45,0.00436299353371337
44,45,0.00416644853571522
1,46,0.0126226013790019
2,46,0
3,46,0.00926305303490022
4,46,0.000112373938654283
5,46,0
6,46,0.000669183235541461
7,46,0.00338831327554096
8,46,0.000370555537667053
9,46,0.00429734768121564
10,46,0.000329268376372392
11,46,0.00614227040052148
12,46,0.00540003372471206
13,46,0.0022830314331584
14,46,0.00768927211950927
15,46,0.000713268795846951
16,46,0.00555711980233707
17,46,0.00143322084801232
18,46,0.00139086068898226
19,46,0.00682815551148029
20,46,0.00485436945733565
21,46,0.0046052138636756
22,46,0.00769051625592976
23,46,0.00143898906061551
24,46,0.00393199413813934
25,46,0.000160635912980329
26,46,0.000774689398519704
27,46,0.00176130089274758
28,46,0.00116966853040647
29,46,0
30,46,0.00476364804302784
31,46,5.21322072776561e-05
32,46,0.0107891057456874
33,46,0.00244003930017392
34,46,0.000813790414303876
35,46,0.00457695642233552
36,46,0.00861077277387929
37,46,0.00165147498161149
38,46,0
39,46,0.00148454430408
40,46,0
41,46,0.00167695854716006
42,46,0.00642662275980568
43,46,0.00986552570948258
44,46,0.000759347860211613
45,46,0.00318096451491993
1,47,0.00823489841093448
2,47,0
3,47,0.00955271129538252
4,47,0
5,47,0.000104264414555312
6,47,0.000471495577613159
7,47,0.0144291675918227
8,47,0.0017216513587586
9,47,0.00881197528756431
10,47,0.000208528829110625
11,47,0.0155367202868441
12,47,0.0106285177093863
13,47,0.00622128390079419
14,47,0.0144108584352946
15,47,0.000925425949571647
16,47,0.0113941165236813
17,47,0.00344669707699389
18,47,0.00387201498653082
19,47,0.0114839487138377
20,47,0.00699388906458825
21,47,0.011685423833445
22,47,0.00904661513711245
23,47,0.00398543135326419
24,47,0.00771108070375193
25,47,0.00068448954950534
26,47,0.000312793243665937
27,47,0.0083226944663091
28,47,0.00143557384469068
29,47,0
30,47,0.00217697733620021
31,47,0.000370304170742081
32,47,0.00439514688810052
33,47,0.00354509799327415
34,47,0.000782360878782796
35,47,0.00217766759876848
36,47,0.00406495777332201
37,47,0.00349292984221292
38,47,0
39,47,0.0043467940763498
40,47,0.000104264414555312
41,47,0.00315164797559654
42,47,0.00550653898129769
43,47,0.0103903112173397
44,47,0.000794928464465802
45,47,0.0118942600071046
46,47,0.00627601468386498
1,48,0
2,48,0.00738246842535793
3,48,0.000260661036388281
4,48,0.00451586703022798
5,48,0.00593159357710034
6,48,0.00674907326257384
7,48,0.000208528829110625
8,48,0.00252112233552036
9,48,0
10,48,0.016672198666481
11,48,0
12,48,0
13,48,0.000265141147951204
14,48,0.000156396621832968
15,48,0.00787111209004242
16,48,0.000318171963464425
17,48,0.00215378940902672
18,48,0
19,48,5.21322072776561e-05
20,48,0
21,48,0
22,48,0
23,48,5.28932613984978e-05
24,48,0.000156396621832968
25,48,0.00346269334047604
26,48,0.00882817465220674
27,48,0.000707472179152118
28,48,0.00616731960311023
29,48,0.00193452175599674
30,48,0.00038113116167765
31,48,0.00275988425966323
32,48,0.000600275119372692
33,48,0.00254631650706894
34,48,0.00610781842657579
35,48,0.000940603070456721
36,48,0.000486256746236997
37,48,0.00161121404891564
38,48,0.010042357721472
39,48,0.00129214998890878
40,48,0.0041033472006992
41,48,0.00113270861453437
42,48,0.000332715600761471
43,48,0
44,48,0.00725290774050189
45,48,0.000260661036388281
46,48,0.000104264414555312
47,48,0
1,49,0.000534518944948155
2,49,0.010437498774223
3,49,0.00158028182040853
4,49,0.00149272347615973
