rows,cols,vals
55,101,0.0180834624912137
61,101,0.0180022195205308
9,102,0.0119598003309858
26,102,0.0105184766040687
32,102,0.0125524235296372
51,102,0.0135789124646407
3,103,0.0130580310971298
6,103,0.0141222810618869
12,103,0.0129849923449927
16,103,0.0125812342317045
18,103,0.017897502827699
34,103,0.0112008784716947
42,103,0.0187859696560207
44,103,0.0134984135048322
47,103,0.0115618610040458
48,103,0.0174730452942092
51,103,0.0106080593499807
52,103,0.0123627571068951
55,103,0.0277186115148519
61,103,0.0238942092254702
66,103,0.0148383600018432
39,104,0.0121928903700603
40,104,0.0218733394933227
63,104,0.0201783898689448
65,104,0.0234784947119438
1,105,0.0117040949408455
33,105,0.0120202829725103
41,105,0.0127641505663393
45,105,0.0123492746212287
58,105,0.0118741471178194
11,106,0.0118888533984946
14,106,0.0130463075862529
30,106,0.0117585951766912
66,106,0.0105035371151769
6,107,0.0137818541027549
16,107,0.0106472356125735
18,107,0.0128621870909444
42,107,0.0141794570638966
44,107,0.020490042978476
47,107,0.0213870245162597
48,107,0.0156635837725175
52,107,0.0114743148358783
55,107,0.015270754674274
61,107,0.014391262132595
22,108,0.0157452502951906
38,108,0.0157814150665067
9,109,0.0138159560935984
51,109,0.0258849175250137
66,109,0.0157158869442612
3,110,0.0106670185618266
37,110,0.0114282285371383
39,110,0.0116647696536192
51,110,0.0111626551170175
43,111,0.0122843311412301
63,111,0.0151787091560415
65,111,0.0121826636639743
9,113,0.0157584021367639
26,113,0.0111587626611331
51,113,0.0166523036161408
66,113,0.0122210076619346
1,114,0.0148815529744186
26,114,0.0119767941386354
32,114,0.011832632831737
58,114,0.0133129960386827
6,115,0.0112129115359481
16,115,0.0177315672776932
21,115,0.0140005432454424
34,115,0.0133832958929745
44,115,0.0105649199066823
48,115,0.0110810304725133
52,115,0.017643844004717
61,115,0.0110216895295269
66,115,0.0126233018577079
19,116,0.0136928792025177
40,116,0.0118071822670267
46,116,0.0106166597421497
54,116,0.011174182773538
62,116,0.0110064249258842
63,116,0.0134345342042258
26,117,0.012774455265517
49,117,0.0173942759206352
51,117,0.0154190045411151
1,118,0.019677716043963
58,118,0.016910118340841
6,119,0.0128103473275172
12,119,0.0112347464310895
16,119,0.0206092651194198
21,119,0.0127004173196447
34,119,0.0131652884807224
44,119,0.0106648399706312
48,119,0.0122311922024465
52,119,0.017643844004717
55,119,0.0114757944661193
61,119,0.0133708431736446
66,119,0.0128348972872466
24,120,0.0122556630496654
59,120,0.0109762413550164
3,121,0.0192171138163923
6,121,0.0158646998358978
12,121,0.012986522161025
16,121,0.0159294795361217
18,121,0.0116915633253733
34,121,0.0128847349436549
42,121,0.0119579549093176
44,121,0.0129970101162649
48,121,0.0149550596826984
52,121,0.0152876540903384
55,121,0.0217234076779215
61,121,0.021496127690698
66,121,0.0152642719516703
69,121,0.0106385825625074
3,122,0.0131880180296289
68,122,0.0112380816071923
69,122,0.0156653555386648
23,123,0.0108761037972682
54,123,0.0107595793913087
13,124,0.0145329923989546
19,124,0.0106635262720856
40,124,0.014083856793768
63,124,0.012713812080626
65,124,0.0133992853521589
68,124,0.015049441443732
23,125,0.0135139934855175
36,126,0.014337575696368
67,126,0.0106801516980462
15,127,0.0157466481131319
20,127,0.0105287933799554
21,127,0.016060831578875
31,127,0.0114874291505737
34,127,0.0106729685930722
40,127,0.0139672768738062
62,127,0.0110512473957717
63,127,0.0112233560145911
65,127,0.0108021999121913
43,128,0.0164809738270814
15,129,0.0136397621932963
20,129,0.0164251765092895
21,129,0.0124063204244195
31,129,0.0132548447112128
34,129,0.0122603846981208
15,130,0.0160885594580055
16,130,0.0111556185534159
20,130,0.0110280434683273
21,130,0.0175596325381076
31,130,0.0127202303858663
34,130,0.0185396271411727
6,131,0.0193619020741073
12,131,0.0111745473477252
16,131,0.014556032838934
42,131,0.010508964465812
44,131,0.014785515691215
47,131,0.0126159095401088
48,131,0.0183814095119259
51,131,0.0112459438114781
52,131,0.0145682296299067
55,131,0.0174068609153315
61,131,0.0169711762233005
66,131,0.0154546459682465
18,133,0.0187934893351963
42,133,0.016750016001362
44,133,0.0105650657745815
48,133,0.0121036815033473
49,133,0.0133533725424364
55,133,0.0118494007692786
56,133,0.0119012388058247
61,133,0.0116783175828562
3,134,0.0155962875336955
18,134,0.0111516841761875
25,134,0.018276197405209
49,134,0.0117534143045995
67,134,0.0113940535024774
13,135,0.0138051596641966
40,135,0.025470461795481
63,135,0.0201783898689448
65,135,0.0270756170141021
68,135,0.0108388200881137
18,137,0.0161955676725264
42,137,0.0158507354258224
48,137,0.0109680171448086
49,137,0.0133533725424364
56,137,0.0118710797828599
12,138,0.0118184909706088
18,138,0.0139208639589738
42,138,0.0170840345008481
48,138,0.0123101168134644
55,138,0.0134079591963706
56,138,0.0139754914915882
66,138,0.0108984801913002
7,139,0.0129283088579167
23,139,0.0135139934855175
24,139,0.0105427476676853
